Year_Month,Year,Month,Month_Name,Cohort_ID,City_Tier,Monthly_Income_INR,Essential_Groceries_INR,Essential_Rent_INR,Essential_Utilities_INR,Essential_Healthcare_INR,Essential_Education_INR,Discretionary_Dining_INR,Discretionary_Shopping_INR,Discretionary_Entertainment_INR,Festive_Seasonal_Expense_INR,Total_Monthly_Expenses_INR,Monthly_Savings_INR,Inflation_CPI_Pct,Festival_Season_Flag
2022-08,2022,8,Aug,COHORT_004,Tier 1,93000,15100,26000,4600,3400,3700,5300,3500,2000,0,63600,29400,6.36,0
2022-09,2022,9,Sep,COHORT_004,Tier 1,93000,15900,26000,4600,2100,3700,4200,3000,3500,0,63000,30000,6.72,0
2022-10,2022,10,Oct,COHORT_004,Tier 1,93000,14300,26000,4600,3300,3700,7100,6400,2000,13522,80922,12078,6.94,1
2022-11,2022,11,Nov,COHORT_004,Tier 1,93000,15700,26000,4600,2800,3700,7200,6300,2900,13252,82452,10548,6.42,1
2022-12,2022,12,Dec,COHORT_004,Tier 1,93000,16500,26000,4600,2000,3700,4400,4400,3200,0,64800,28200,6.44,0
2023-01,2023,1,Jan,COHORT_004,Tier 1,100000,16900,28000,5000,3200,4000,6400,4100,2000,0,69600,30400,5.06,0
2023-02,2023,2,Feb,COHORT_004,Tier 1,100000,15600,28000,5000,3300,4000,4200,5500,2200,0,67800,32200,5.6,0
2023-03,2023,3,Mar,COHORT_004,Tier 1,100000,14900,28000,5000,2300,4000,6500,6700,2400,18645,88445,11555,5.23,1
2023-04,2023,4,Apr,COHORT_004,Tier 1,100000,15100,28000,5000,3900,4000,5300,4300,2600,0,68200,31800,5.27,0
2023-05,2023,5,May,COHORT_004,Tier 1,100000,15100,28000,7000,3700,4000,5100,5000,4000,0,71900,28100,5.35,0
2023-06,2023,6,Jun,COHORT_004,Tier 1,100000,17800,28000,7000,3500,10000,4600,3200,2700,0,76800,23200,5.79,0
2023-07,2023,7,Jul,COHORT_004,Tier 1,100000,17400,28000,7000,2900,10000,5100,4600,3900,0,78900,21100,5.3,0
2023-08,2023,8,Aug,COHORT_004,Tier 1,100000,16300,28000,5000,2800,4000,6800,5900,3600,0,72400,27600,5.27,0
2023-09,2023,9,Sep,COHORT_004,Tier 1,100000,16700,28000,5000,2200,4000,5300,5300,2800,0,69300,30700,5.12,0
2023-10,2023,10,Oct,COHORT_004,Tier 1,100000,17100,28000,5000,2900,4000,10000,6700,2200,24198,100098,0,5.73,1
2023-11,2023,11,Nov,COHORT_004,Tier 1,100000,14600,28000,5000,3900,4000,9700,5100,3900,22335,96535,3465,5.64,1
2023-12,2023,12,Dec,COHORT_004,Tier 1,100000,15300,28000,5000,3900,4000,5700,5100,2600,0,69600,30400,5.31,0
2024-01,2024,1,Jan,COHORT_004,Tier 1,107000,18400,30000,5400,4000,4300,4600,5300,3800,0,75800,31200,4.61,0
2024-02,2024,2,Feb,COHORT_004,Tier 1,107000,15000,30000,5400,3300,4300,6600,4900,3900,0,73400,33600,4.41,0
2024-03,2024,3,Mar,COHORT_004,Tier 1,107000,17800,30000,5400,2700,4300,5800,6900,4000,23425,100325,6675,4.72,1
2024-04,2024,4,Apr,COHORT_004,Tier 1,107000,15400,30000,5400,3500,4300,4400,5200,3100,0,71300,35700,4.83,0
2024-05,2024,5,May,COHORT_004,Tier 1,107000,17500,30000,7500,2800,4300,6100,3500,2400,0,74100,32900,4.84,0
2024-06,2024,6,Jun,COHORT_004,Tier 1,107000,17100,30000,7500,4200,10700,6400,4900,3300,0,84100,22900,4.46,0
2024-07,2024,7,Jul,COHORT_004,Tier 1,107000,16900,30000,7500,2700,10700,6200,5400,3000,0,82400,24600,4.79,0
2024-08,2024,8,Aug,COHORT_004,Tier 1,107000,16800,30000,5400,2800,4300,5800,5400,3300,0,73800,33200,4.74,0
2024-09,2024,9,Sep,COHORT_004,Tier 1,107000,17100,30000,5400,3900,4300,6000,3600,3100,0,73400,33600,4.54,0
2024-10,2024,10,Oct,COHORT_004,Tier 1,107000,15800,30000,5400,3300,4300,10900,6600,3500,17930,97730,9270,4.89,1
2024-11,2024,11,Nov,COHORT_004,Tier 1,107000,18400,30000,5400,2300,4300,10600,9400,2800,22571,105771,1229,4.93,1
2024-12,2024,12,Dec,COHORT_004,Tier 1,107000,19000,30000,5400,3000,4300,6800,5000,2300,0,75800,31200,4.83,0
2025-01,2025,1,Jan,COHORT_004,Tier 1,113000,18700,31500,5600,2400,4500,6800,6000,3400,0,78900,34100,4.78,0
2025-02,2025,2,Feb,COHORT_004,Tier 1,113000,18000,31500,5600,2900,4500,7900,5300,3000,0,78700,34300,4.66,0
2025-03,2025,3,Mar,COHORT_004,Tier 1,113000,18600,31500,5600,3200,4500,7100,5600,3700,23782,103582,9418,4.4,1
2025-04,2025,4,Apr,COHORT_004,Tier 1,113000,17300,31500,5600,2300,4500,5200,6700,4500,0,77600,35400,4.71,0
2025-05,2025,5,May,COHORT_004,Tier 1,113000,17100,31500,7900,2700,4500,5800,4100,3700,0,77300,35700,4.64,0
2025-06,2025,6,Jun,COHORT_004,Tier 1,113000,18500,31500,7900,3000,11300,4800,4100,4300,0,85400,27600,4.61,0
2025-07,2025,7,Jul,COHORT_004,Tier 1,113000,19500,31500,7900,3300,11300,4700,4800,4500,0,87500,25500,4.38,0
2025-08,2025,8,Aug,COHORT_004,Tier 1,113000,18600,31500,5600,2600,4500,5400,5500,2400,0,76100,36900,4.28,0
2025-09,2025,9,Sep,COHORT_004,Tier 1,113000,19300,31500,5600,4100,4500,6300,5700,2700,0,79700,33300,4.26,0
2025-10,2025,10,Oct,COHORT_004,Tier 1,113000,16300,31500,5600,2900,4500,9100,9900,2400,13598,95798,17202,4.42,1
2025-11,2025,11,Nov,COHORT_004,Tier 1,113000,19000,31500,5600,2700,4500,11400,5800,3500,15917,99917,13083,4.38,1
2025-12,2025,12,Dec,COHORT_004,Tier 1,113000,20100,31500,5600,4000,4500,6900,4100,3200,0,79900,33100,4.2,0
2021-01,2021,1,Jan,COHORT_005,Tier 1,168000,27300,47000,8400,6200,6700,7700,8600,3800,0,115700,52300,5.34,0
2021-02,2021,2,Feb,COHORT_005,Tier 1,168000,28900,47000,8400,3500,6700,8700,6900,4300,0,114400,53600,5.17,0
2021-03,2021,3,Mar,COHORT_005,Tier 1,168000,23600,47000,8400,6500,6700,11100,11900,4200,27229,146629,21371,4.89,1
2021-04,2021,4,Apr,COHORT_005,Tier 1,168000,28700,47000,8400,4600,6700,10700,8500,3600,0,118200,49800,5.11,0
2021-05,2021,5,May,COHORT_005,Tier 1,168000,28200,47000,11800,4000,6700,10300,7900,3800,0,119700,48300,4.91,0
2021-06,2021,6,Jun,COHORT_005,Tier 1,168000,24300,47000,11800,4800,16800,11200,6400,5300,0,127600,40400,5.04,0
2021-07,2021,7,Jul,COHORT_005,Tier 1,168000,24500,47000,11800,4400,16800,9000,8200,3600,0,125300,42700,5.17,0
2021-08,2021,8,Aug,COHORT_005,Tier 1,168000,24000,47000,8400,6400,6700,11100,6100,5700,0,115400,52600,5.12,0
2021-09,2021,9,Sep,COHORT_005,Tier 1,168000,29800,47000,8400,3500,6700,10500,7300,3400,0,116600,51400,5.25,0
2021-10,2021,10,Oct,COHORT_005,Tier 1,168000,27100,47000,8400,5200,6700,15500,15000,5300,32445,162645,5355,5.39,1
2021-11,2021,11,Nov,COHORT_005,Tier 1,168000,26800,47000,8400,5900,6700,17200,10900,3500,21669,148069,19931,5.23,1
2021-12,2021,12,Dec,COHORT_005,Tier 1,168000,29500,47000,8400,4400,6700,7600,6400,4200,0,114200,53800,4.74,0
2022-01,2022,1,Jan,COHORT_005,Tier 1,181000,32300,50500,9000,5900,7200,8400,6200,3700,0,123200,57800,6.47,0
2022-02,2022,2,Feb,COHORT_005,Tier 1,181000,28300,50500,9000,6000,7200,8700,5600,5800,0,121100,59900,7.1,0
2022-03,2022,3,Mar,COHORT_005,Tier 1,181000,27800,50500,9000,6400,7200,13500,7500,3700,35585,161185,19815,6.47,1
2022-04,2022,4,Apr,COHORT_005,Tier 1,181000,30300,50500,9000,5500,7200,7900,8400,4500,0,123300,57700,6.52,0
2022-05,2022,5,May,COHORT_005,Tier 1,181000,25600,50500,12700,5300,7200,8900,8400,5600,0,124200,56800,6.47,0
2022-06,2022,6,Jun,COHORT_005,Tier 1,181000,25600,50500,12700,4800,18100,12600,7300,6500,0,138100,42900,6.93,0
2022-07,2022,7,Jul,COHORT_005,Tier 1,181000,26300,50500,12700,5400,18100,9200,10300,5600,0,138100,42900,6.87,0
2022-08,2022,8,Aug,COHORT_005,Tier 1,181000,29100,50500,9000,7200,7200,7800,10600,4600,0,126000,55000,6.74,0
2022-09,2022,9,Sep,COHORT_005,Tier 1,181000,30400,50500,9000,4700,7200,10800,6800,6800,0,126200,54800,6.44,0
2022-10,2022,10,Oct,COHORT_005,Tier 1,181000,26600,50500,9000,5600,7200,18800,10200,6600,21916,156416,24584,6.63,1
2022-11,2022,11,Nov,COHORT_005,Tier 1,181000,32300,50500,9000,4000,7200,16500,15000,6200,33141,173841,7159,6.41,1
2022-12,2022,12,Dec,COHORT_005,Tier 1,181000,28000,50500,9000,6600,7200,10200,9800,6900,0,128200,52800,7.07,0
2023-01,2023,1,Jan,COHORT_005,Tier 1,195000,30500,54500,9800,7000,7800,13100,7400,4000,0,134100,60900,5.06,0
2023-02,2023,2,Feb,COHORT_005,Tier 1,195000,32500,54500,9800,7100,7800,8700,9600,6600,0,136600,58400,5.79,0
2023-03,2023,3,Mar,COHORT_005,Tier 1,195000,33800,54500,9800,4300,7800,14200,7400,5400,42163,179363,15637,5.02,1
2023-04,2023,4,Apr,COHORT_005,Tier 1,195000,34600,54500,9800,5500,7800,11600,10100,5500,0,139400,55600,5.14,0
2023-05,2023,5,May,COHORT_005,Tier 1,195000,30200,54500,13700,5000,7800,8900,6000,4100,0,130200,64800,5.16,0
2023-06,2023,6,Jun,COHORT_005,Tier 1,195000,33400,54500,13700,4200,19500,8000,9300,5000,0,147600,47400,5.17,0
2023-07,2023,7,Jul,COHORT_005,Tier 1,195000,31900,54500,13700,6800,19500,13600,5900,5200,0,151100,43900,5.35,0
2023-08,2023,8,Aug,COHORT_005,Tier 1,195000,31400,54500,9800,5400,7800,8700,9200,5400,0,132200,62800,5.1,0
2023-09,2023,9,Sep,COHORT_005,Tier 1,195000,34500,54500,9800,4600,7800,9400,11700,5700,0,138000,57000,5.63,0
2023-10,2023,10,Oct,COHORT_005,Tier 1,195000,33600,54500,9800,6500,7800,12300,16300,6100,24340,171240,23760,5.73,1
2023-11,2023,11,Nov,COHORT_005,Tier 1,195000,29700,54500,9800,5400,7800,11900,12700,7500,41943,181243,13757,5.38,1
2023-12,2023,12,Dec,COHORT_005,Tier 1,195000,31800,54500,9800,4200,7800,10400,8600,5000,0,132100,62900,5.12,0
2024-01,2024,1,Jan,COHORT_005,Tier 1,208000,34300,58000,10400,5200,8300,14300,6900,4300,0,141700,66300,4.92,0
2024-02,2024,2,Feb,COHORT_005,Tier 1,208000,35600,58000,10400,7800,8300,14300,10400,7600,0,152400,55600,4.88,0
2024-03,2024,3,Mar,COHORT_005,Tier 1,208000,36000,58000,10400,4200,8300,10400,11400,5100,40203,184003,23997,4.54,1
2024-04,2024,4,Apr,COHORT_005,Tier 1,208000,30100,58000,10400,7300,8300,12900,7100,6200,0,140300,67700,4.73,0
2024-05,2024,5,May,COHORT_005,Tier 1,208000,36600,58000,14600,6900,8300,11900,7000,4700,0,148000,60000,4.96,0
2024-06,2024,6,Jun,COHORT_005,Tier 1,208000,35800,58000,14600,7300,20800,10900,11800,4400,0,163600,44400,4.42,0
2024-07,2024,7,Jul,COHORT_005,Tier 1,208000,36200,58000,14600,7900,20800,12700,8500,4800,0,163500,44500,4.49,0
2024-08,2024,8,Aug,COHORT_005,Tier 1,208000,31000,58000,10400,5300,8300,13500,10600,7000,0,144100,63900,4.74,0
2024-09,2024,9,Sep,COHORT_005,Tier 1,208000,32500,58000,10400,5800,8300,12100,6700,6200,0,140000,68000,5.07,0
2024-10,2024,10,Oct,COHORT_005,Tier 1,208000,30300,58000,10400,8000,8300,16100,11600,8000,38320,189020,18980,4.91,1
2024-11,2024,11,Nov,COHORT_005,Tier 1,208000,34200,58000,10400,6100,8300,15000,13700,7900,37414,191014,16986,4.73,1
2024-12,2024,12,Dec,COHORT_005,Tier 1,208000,32300,58000,10400,5900,8300,10700,12100,7500,0,145200,62800,5.17,0
2025-01,2025,1,Jan,COHORT_005,Tier 1,222000,37400,62000,11100,5400,8900,13600,7300,8500,0,154200,67800,4.71,0
2025-02,2025,2,Feb,COHORT_005,Tier 1,222000,38000,62000,11100,8700,8900,14900,8100,5800,0,157500,64500,4.21,0
2025-03,2025,3,Mar,COHORT_005,Tier 1,222000,32100,62000,11100,8900,8900,12700,10800,7600,51813,205913,16087,4.33,1
2025-04,2025,4,Apr,COHORT_005,Tier 1,222000,39900,62000,11100,7500,8900,9800,8700,4900,0,152800,69200,4.11,0
2025-05,2025,5,May,COHORT_005,Tier 1,222000,36200,62000,15500,5300,8900,15200,6900,4700,0,154700,67300,4.77,0
2025-06,2025,6,Jun,COHORT_005,Tier 1,222000,32000,62000,15500,7200,22200,12600,9500,4800,0,165800,56200,4.33,0
2025-07,2025,7,Jul,COHORT_005,Tier 1,222000,36200,62000,15500,5900,22200,13300,10200,5400,0,170700,51300,4.43,0
2025-08,2025,8,Aug,COHORT_005,Tier 1,222000,32900,62000,11100,6500,8900,13900,6900,6500,0,148700,73300,4.53,0
2025-09,2025,9,Sep,COHORT_005,Tier 1,222000,37900,62000,11100,4800,8900,12500,10000,4600,0,151800,70200,4.82,0
2025-10,2025,10,Oct,COHORT_005,Tier 1,222000,34000,62000,11100,7400,8900,22900,20000,5600,54413,226313,0,4.19,1
2025-11,2025,11,Nov,COHORT_005,Tier 1,222000,39200,62000,11100,8800,8900,13700,17200,7100,35250,203250,18750,4.87,1
2025-12,2025,12,Dec,COHORT_005,Tier 1,222000,32400,62000,11100,8100,8900,13300,10400,7000,0,153200,68800,4.1,0
2021-01,2021,1,Jan,COHORT_006,Tier 1,178000,25600,50000,8900,6400,7100,10800,5900,4800,0,119500,58500,5.16,0
2021-02,2021,2,Feb,COHORT_006,Tier 1,178000,29000,50000,8900,6600,7100,11100,8400,4200,0,125300,52700,4.91,0
2021-03,2021,3,Mar,COHORT_006,Tier 1,178000,29200,50000,8900,5100,7100,11300,8600,6800,26375,153375,24625,5.35,1
2021-04,2021,4,Apr,COHORT_006,Tier 1,178000,25800,50000,8900,3900,7100,10600,9400,4300,0,120000,58000,5.14,0
2021-05,2021,5,May,COHORT_006,Tier 1,178000,29700,50000,12500,4100,7100,9000,8200,5000,0,125600,52400,5.4,0
2021-06,2021,6,Jun,COHORT_006,Tier 1,178000,26800,50000,12500,6500,17800,10900,6000,5600,0,136100,41900,5.36,0
2021-07,2021,7,Jul,COHORT_006,Tier 1,178000,29600,50000,12500,4800,17800,8800,9900,5500,0,138900,39100,5.4,0
2021-08,2021,8,Aug,COHORT_006,Tier 1,178000,25600,50000,8900,6900,7100,8700,10600,5500,0,123300,54700,5.46,0
2021-09,2021,9,Sep,COHORT_006,Tier 1,178000,27600,50000,8900,4000,7100,8400,5400,4000,0,115400,62600,4.87,0
2021-10,2021,10,Oct,COHORT_006,Tier 1,178000,30800,50000,8900,6700,7100,13500,14900,4900,35870,172670,5330,5.18,1
2021-11,2021,11,Nov,COHORT_006,Tier 1,178000,31500,50000,8900,4400,7100,12300,8900,4000,39949,167049,10951,5.35,1
2021-12,2021,12,Dec,COHORT_006,Tier 1,178000,25500,50000,8900,6100,7100,11700,7000,4500,0,120800,57200,5.23,0
2022-01,2022,1,Jan,COHORT_006,Tier 1,193000,30000,54000,9600,5400,7700,12500,6400,4600,0,130200,62800,6.86,0
2022-02,2022,2,Feb,COHORT_006,Tier 1,193000,29900,54000,9600,4500,7700,9700,9200,7500,0,132100,60900,6.51,0
2022-03,2022,3,Mar,COHORT_006,Tier 1,193000,32900,54000,9600,3900,7700,15100,9000,6700,40611,179511,13489,6.31,1
2022-04,2022,4,Apr,COHORT_006,Tier 1,193000,32600,54000,9600,6000,7700,11200,7400,7500,0,136000,57000,6.6,0
2022-05,2022,5,May,COHORT_006,Tier 1,193000,31800,54000,13500,5500,7700,8100,8600,5900,0,135100,57900,7.04,0
2022-06,2022,6,Jun,COHORT_006,Tier 1,193000,33600,54000,13500,4600,19300,9100,11400,4800,0,150300,42700,6.64,0
2022-07,2022,7,Jul,COHORT_006,Tier 1,193000,31800,54000,13500,4100,19300,10300,6400,4000,0,143400,49600,6.3,0
2022-08,2022,8,Aug,COHORT_006,Tier 1,193000,32100,54000,9600,5400,7700,10800,7700,5100,0,132400,60600,6.71,0
2022-09,2022,9,Sep,COHORT_006,Tier 1,193000,28900,54000,9600,5500,7700,12000,11100,7200,0,136000,57000,6.6,0
2022-10,2022,10,Oct,COHORT_006,Tier 1,193000,28100,54000,9600,7300,7700,17500,15300,5700,23213,168413,24587,6.57,1
2022-11,2022,11,Nov,COHORT_006,Tier 1,193000,30700,54000,9600,4700,7700,17700,13900,5700,26354,170354,22646,6.5,1
2022-12,2022,12,Dec,COHORT_006,Tier 1,193000,32300,54000,9600,5900,7700,10000,10400,5400,0,135300,57700,6.62,0
2023-01,2023,1,Jan,COHORT_006,Tier 1,207000,30600,58000,10400,7900,8300,9600,9900,5800,0,140500,66500,5.14,0
2023-02,2023,2,Feb,COHORT_006,Tier 1,207000,33300,58000,10400,5200,8300,11700,9100,5400,0,141400,65600,5.02,0
2023-03,2023,3,Mar,COHORT_006,Tier 1,207000,34500,58000,10400,4900,8300,12100,13800,5600,47039,194639,12361,5.59,1
2023-04,2023,4,Apr,COHORT_006,Tier 1,207000,36400,58000,10400,5100,8300,9900,11800,8200,0,148100,58900,5.41,0
2023-05,2023,5,May,COHORT_006,Tier 1,207000,35200,58000,14500,4800,8300,13200,11700,4600,0,150300,56700,5.28,0
2023-06,2023,6,Jun,COHORT_006,Tier 1,207000,32400,58000,14500,7200,20700,13000,8600,5400,0,159800,47200,5.14,0
2023-07,2023,7,Jul,COHORT_006,Tier 1,207000,34400,58000,14500,5300,20700,11100,11900,5700,0,161600,45400,5.43,0
2023-08,2023,8,Aug,COHORT_006,Tier 1,207000,30700,58000,10400,5500,8300,11500,12000,6700,0,143100,63900,5.47,0
2023-09,2023,9,Sep,COHORT_006,Tier 1,207000,30300,58000,10400,7700,8300,10000,7000,7800,0,139500,67500,5.62,0
2023-10,2023,10,Oct,COHORT_006,Tier 1,207000,32300,58000,10400,6300,8300,14400,14800,6600,30839,181939,25061,5.66,1
2023-11,2023,11,Nov,COHORT_006,Tier 1,207000,36700,58000,10400,6700,8300,12700,15800,7800,30123,186523,20477,5.56,1
2023-12,2023,12,Dec,COHORT_006,Tier 1,207000,30900,58000,10400,4600,8300,9100,8000,8000,0,137300,69700,5.6,0
2024-01,2024,1,Jan,COHORT_006,Tier 1,221000,37000,62000,11000,6500,8800,11200,8300,6000,0,150800,70200,4.97,0
2024-02,2024,2,Feb,COHORT_006,Tier 1,221000,37200,62000,11000,4500,8800,10100,7400,7200,0,148200,72800,5.14,0
2024-03,2024,3,Mar,COHORT_006,Tier 1,221000,34600,62000,11000,8400,8800,13700,12600,6500,50259,207859,13141,5.1,1
2024-04,2024,4,Apr,COHORT_006,Tier 1,221000,39100,62000,11000,4900,8800,13000,10600,6200,0,155600,65400,4.66,0
2024-05,2024,5,May,COHORT_006,Tier 1,221000,39000,62000,15500,6700,8800,15400,7500,6600,0,161500,59500,4.85,0
2024-06,2024,6,Jun,COHORT_006,Tier 1,221000,37400,62000,15500,7100,22100,15100,7400,7700,0,174300,46700,4.61,0
2024-07,2024,7,Jul,COHORT_006,Tier 1,221000,38300,62000,15500,5400,22100,10800,11100,6500,0,171700,49300,4.86,0
2024-08,2024,8,Aug,COHORT_006,Tier 1,221000,32000,62000,11000,6600,8800,10700,8700,7700,0,147500,73500,4.49,0
2024-09,2024,9,Sep,COHORT_006,Tier 1,221000,33200,62000,11000,7900,8800,8900,7800,5300,0,144900,76100,4.95,0
2024-10,2024,10,Oct,COHORT_006,Tier 1,221000,37900,62000,11000,4900,8800,19700,13500,8200,30357,196357,24643,4.93,1
2024-11,2024,11,Nov,COHORT_006,Tier 1,221000,33200,62000,11000,5600,8800,20600,19400,8700,44882,214182,6818,4.81,1
2024-12,2024,12,Dec,COHORT_006,Tier 1,221000,31200,62000,11000,6000,8800,12900,7200,5200,0,144300,76700,4.83,0
2025-01,2025,1,Jan,COHORT_006,Tier 1,236000,41800,66000,11800,7400,9400,10300,7900,8600,0,163200,72800,4.89,0
2025-02,2025,2,Feb,COHORT_006,Tier 1,236000,41600,66000,11800,8300,9400,14000,9300,6800,0,167200,68800,4.4,0
2025-03,2025,3,Mar,COHORT_006,Tier 1,236000,37000,66000,11800,8100,9400,13300,11400,8700,34999,200699,35301,4.72,1
2025-04,2025,4,Apr,COHORT_006,Tier 1,236000,33300,66000,11800,6900,9400,14500,8400,6900,0,157200,78800,4.2,0
2025-05,2025,5,May,COHORT_006,Tier 1,236000,39500,66000,16500,6400,9400,12100,10700,5200,0,165800,70200,4.87,0
2025-06,2025,6,Jun,COHORT_006,Tier 1,236000,33100,66000,16500,9100,23600,16400,14000,7100,0,185800,50200,4.72,0
2025-07,2025,7,Jul,COHORT_006,Tier 1,236000,42200,66000,16500,9100,23600,13900,10200,9400,0,190900,45100,4.63,0
2025-08,2025,8,Aug,COHORT_006,Tier 1,236000,33800,66000,11800,8500,9400,16500,11900,6800,0,164700,71300,4.25,0
2025-09,2025,9,Sep,COHORT_006,Tier 1,236000,35500,66000,11800,5400,9400,9700,9600,7400,0,154800,81200,4.24,0
2025-10,2025,10,Oct,COHORT_006,Tier 1,236000,40800,66000,11800,6400,9400,14800,20400,9400,47482,226482,9518,4.74,1
2025-11,2025,11,Nov,COHORT_006,Tier 1,236000,42200,66000,11800,8400,9400,18000,19600,7600,47077,230077,5923,4.49,1
2025-12,2025,12,Dec,COHORT_006,Tier 1,236000,33400,66000,11800,6400,9400,13600,11000,6400,0,158000,78000,4.75,0
2021-01,2021,1,Jan,COHORT_007,Tier 2,155000,23500,28000,7800,3600,6200,6400,6000,6100,0,87600,67400,5.28,0
2021-02,2021,2,Feb,COHORT_007,Tier 2,155000,24500,28000,7800,3700,6200,9800,8400,3400,0,91800,63200,5.18,0
2021-03,2021,3,Mar,COHORT_007,Tier 2,155000,25800,28000,7800,5800,6200,10600,8100,3900,25976,122176,32824,5.39,1
2021-04,2021,4,Apr,COHORT_007,Tier 2,155000,23200,28000,7800,3200,6200,9100,8100,3600,0,89200,65800,4.74,0
2021-05,2021,5,May,COHORT_007,Tier 2,155000,25600,28000,10900,4500,6200,9000,8600,4200,0,97000,58000,5.49,0
2021-06,2021,6,Jun,COHORT_007,Tier 2,155000,27100,28000,10900,4600,15500,8200,5300,5800,0,105400,49600,5.22,0
2021-07,2021,7,Jul,COHORT_007,Tier 2,155000,22400,28000,10900,5700,15500,6800,8700,5200,0,103200,51800,5.21,0
2021-08,2021,8,Aug,COHORT_007,Tier 2,155000,26900,28000,7800,3900,6200,8800,6400,4600,0,92600,62400,5.35,0
2021-09,2021,9,Sep,COHORT_007,Tier 2,155000,22000,28000,7800,5100,6200,7200,6500,6100,0,88900,66100,5.11,0
2021-10,2021,10,Oct,COHORT_007,Tier 2,155000,25800,28000,7800,3300,6200,12000,10500,5700,32319,131619,23381,4.97,1
2021-11,2021,11,Nov,COHORT_007,Tier 2,155000,24800,28000,7800,5900,6200,9400,8600,5500,29308,125508,29492,5.14,1
2021-12,2021,12,Dec,COHORT_007,Tier 2,155000,23800,28000,7800,4100,6200,7100,7000,4600,0,88600,66400,5.29,0
2022-01,2022,1,Jan,COHORT_007,Tier 2,168000,26500,30000,8400,4900,6700,11200,5300,4200,0,97200,70800,6.54,0
2022-02,2022,2,Feb,COHORT_007,Tier 2,168000,23500,30000,8400,4600,6700,9500,9100,3900,0,95700,72300,6.72,0
2022-03,2022,3,Mar,COHORT_007,Tier 2,168000,23700,30000,8400,4200,6700,8600,6600,5300,34826,128326,39674,6.85,1
2022-04,2022,4,Apr,COHORT_007,Tier 2,168000,26500,30000,8400,4500,6700,11000,10000,5400,0,102500,65500,6.34,0
2022-05,2022,5,May,COHORT_007,Tier 2,168000,25300,30000,11800,5600,6700,8000,9100,5700,0,102200,65800,6.83,0
2022-06,2022,6,Jun,COHORT_007,Tier 2,168000,24000,30000,11800,3900,16800,8300,9100,6600,0,110500,57500,6.39,0
2022-07,2022,7,Jul,COHORT_007,Tier 2,168000,25700,30000,11800,6200,16800,9900,6000,6300,0,112700,55300,6.8,0
2022-08,2022,8,Aug,COHORT_007,Tier 2,168000,28800,30000,8400,6500,6700,9500,8500,4000,0,102400,65600,6.39,0
2022-09,2022,9,Sep,COHORT_007,Tier 2,168000,27200,30000,8400,3700,6700,11400,9500,6600,0,103500,64500,7.02,0
2022-10,2022,10,Oct,COHORT_007,Tier 2,168000,27500,30000,8400,4000,6700,10600,10800,5400,34040,137440,30560,6.97,1
2022-11,2022,11,Nov,COHORT_007,Tier 2,168000,24300,30000,8400,6100,6700,11200,13300,6300,25902,132202,35798,6.93,1
2022-12,2022,12,Dec,COHORT_007,Tier 2,168000,23900,30000,8400,6100,6700,9600,5200,6000,0,95900,72100,6.68,0
2023-01,2023,1,Jan,COHORT_007,Tier 2,180000,25700,32500,9000,6300,7200,8400,10000,6400,0,105500,74500,5.31,0
2023-02,2023,2,Feb,COHORT_007,Tier 2,180000,28600,32500,9000,6000,7200,10200,5700,6300,0,105500,74500,5.34,0
2023-03,2023,3,Mar,COHORT_007,Tier 2,180000,31900,32500,9000,6200,7200,9000,9200,3700,23834,132534,47466,5.43,1
2023-04,2023,4,Apr,COHORT_007,Tier 2,180000,26500,32500,9000,6200,7200,7300,9200,4000,0,101900,78100,5.24,0
2023-05,2023,5,May,COHORT_007,Tier 2,180000,27200,32500,12600,5200,7200,7300,6500,5500,0,104000,76000,5.45,0
2023-06,2023,6,Jun,COHORT_007,Tier 2,180000,30600,32500,12600,4300,18000,8400,7900,6300,0,120600,59400,5.69,0
2023-07,2023,7,Jul,COHORT_007,Tier 2,180000,28300,32500,12600,4900,18000,10800,6200,4600,0,117900,62100,5.57,0
2023-08,2023,8,Aug,COHORT_007,Tier 2,180000,25700,32500,9000,7000,7200,7600,10100,6600,0,105700,74300,5.08,0
2023-09,2023,9,Sep,COHORT_007,Tier 2,180000,28200,32500,9000,5600,7200,7900,9800,4900,0,105100,74900,5.56,0
2023-10,2023,10,Oct,COHORT_007,Tier 2,180000,27600,32500,9000,5900,7200,14600,12400,6700,38591,154491,25509,5.76,1
2023-11,2023,11,Nov,COHORT_007,Tier 2,180000,28200,32500,9000,5400,7200,13400,8300,6900,44281,155181,24819,5.79,1
2023-12,2023,12,Dec,COHORT_007,Tier 2,180000,27100,32500,9000,6300,7200,10000,10000,5200,0,107300,72700,5.77,0
2024-01,2024,1,Jan,COHORT_007,Tier 2,193000,33600,34500,9600,7200,7700,11300,8600,6400,0,118900,74100,4.74,0
2024-02,2024,2,Feb,COHORT_007,Tier 2,193000,31400,34500,9600,4600,7700,11400,9200,4800,0,113200,79800,4.61,0
2024-03,2024,3,Mar,COHORT_007,Tier 2,193000,33200,34500,9600,6400,7700,16000,8700,4700,34774,155574,37426,4.96,1
2024-04,2024,4,Apr,COHORT_007,Tier 2,193000,29400,34500,9600,5600,7700,12500,7300,6200,0,112800,80200,4.98,0
2024-05,2024,5,May,COHORT_007,Tier 2,193000,32700,34500,13500,4500,7700,12100,6100,7000,0,118100,74900,4.78,0
